trial2,5,3,37,4289,224304,227301,326.655 625 407 308.487 734 249 320.746 398 539 17.9651 716 399 190.031 876 306 ,Click2,2,2,2,229233,1
trial2,5,3,38,4374,229235,231262,145.911 699 389 131.459 643 348 326.962 544 404 180.365 761 448 56.8478 683 286 ,Click2,1,4,4,232313,1
trial2,5,3,38,4374,229235,231262,145.911 699 389 131.459 643 348 326.962 544 404 180.365 761 448 56.8478 683 286 ,Click2,2,1,1,234002,1
trial2,5,3,39,4461,234004,236110,86.8548 613 549 18.2495 574 523 178.559 859 283 186.663 558 408 59.2145 803 455 ,Click2,1,5,5,237222,1
trial2,5,3,39,4461,234004,236110,86.8548 613 549 18.2495 574 523 178.559 859 283 186.663 558 408 59.2145 803 455 ,Click2,2,4,4,238125,1
trial2,6,5,40,4601,239719,243086,299.597 589 341 5.04491 900 567 26.6017 658 275 349.284 511 348 210.497 750 415 ,ANGLE,2,900,567,264.955,-60,245150,35.0449
trial2,6,5,41,4695,245155,247502,132.537 727 265 208.172 729 464 169.061 639 348 364.354 736 315 224.06 596 335 ,ANGLE,4,736,315,-94.3535,148,249787,117.646
trial2,6,5,42,4807,249791,252518,177.913 536 444 216.87 498 328 281.12 548 241 122.807 786 444 26.5243 541 237 ,ANGLE,1,536,444,92.087,72,254685,20.087
trial2,6,5,43,4871,254689,256289,154.641 383 478 19.9053 557 346 4.49203 698 255 171.799 807 400 27.5609 676 318 ,ANGLE,5,676,318,242.439,240,257979,2.43905
trial2,6,5,44,5035,257984,261962,2.97652 732 526 26.1898 920 495 168.443 623 300 269.522 403 281 138.707 733 287 ,ANGLE,1,732,526,267.023,255,264094,12.0235
trial2,6,5,45,5146,264098,266819,130.263 829 373 225.828 703 564 322.69 390 329 308.971 491 522 155.581 515 441 ,ANGLE,2,703,564,44.172,50,268457,5.82801
trial2,6,5,46,5228,268461,270456,128.32 692 513 98.6071 570 440 129.917 511 258 236.774 477 381 250.641 401 318 ,ANGLE,4,477,381,33.2261,204,272518,170.774
trial2,6,5,47,5334,272522,275090,227.735 914 569 207.194 567 525 112.13 383 476 3.27273 680 363 21.7965 626 433 ,ANGLE,4,680,363,266.727,249,277821,17.7273
trial2,6,5,48,5438,277825,280505,142.864 722 438 333.445 484 401 339.57 650 443 195.041 623 351 38.2419 861 552 ,ANGLE,3,650,443,-69.5702,255,282316,35.4298
trial2,6,5,49,5568,282320,285471,233.977 484 447 325.154 763 265 135.48 704 507 61.6411 800 445 239.105 797 393 ,ANGLE,2,763,265,-55.1543,200,287478,104.846
trial2,6,5,50,5697,287482,290626,41.9573 526 378 129.244 723 340 346.705 465 335 208.22 607 398 13.8902 690 561 ,ANGLE,5,690,561,256.11,201,292553,55.1098
trial2,6,5,51,5852,292557,296351,332.176 431 286 347.472 549 532 3.76093 826 419 159.655 610 305 228.294 812 491 ,ANGLE,5,812,491,41.7065,51,298127,9.29351
