trial3,6,5,40,4193,332808,335035,7.11818 857 457 190.906 757 363 289.548 522 399 208.389 607 213 285.725 541 437,ANGLE,3,522,399,-19.5481,-20,336799,0.451872
trial3,6,5,41,4324,336805,340449,290.677 766 500 33.3569 435 259 64.3729 672 540 36.7462 468 459 308.1 790 388,ANGLE,3,672,540,205.627,218,342938,12.3729
trial3,6,5,42,4442,342942,346275,210.099 575 279 190.733 651 257 285.386 770 293 291.047 714 480 175.858 785 238,ANGLE,5,785,238,94.1423,0,348265,94.1423
trial3,6,5,43,4502,348273,350132,81.5709 543 374 191.789 471 230 175.613 869 274 301.759 804 322 171.805 604 239,ANGLE,3,869,274,94.3874,226,351964,131.613
trial3,6,5,44,4581,351968,354207,323.243 711 348 27.3018 534 294 195.508 651 248 88.6998 850 365 340.32 455 410,ANGLE,3,651,248,74.4916,83,356075,8.50842
trial3,6,5,45,4663,356082,358284,160.699 794 309 20.6241 720 404 187.887 436 224 253.294 844 554 329.046 657 333,ANGLE,1,794,309,109.301,117,360905,7.69892
trial3,6,5,46,4742,360910,363067,148.517 608 408 175.681 684 470 89.46 369 360 219.028 422 297 157.938 558 397,ANGLE,4,422,297,50.9715,57,365020,6.02849
trial3,6,5,47,4865,365028,368446,320.138 475 460 295.393 635 334 356.99 463 566 109.749 739 501 158.402 553 335,ANGLE,4,739,501,160.251,179,370632,18.7492
trial3,6,5,48,4956,370636,373051,35.4686 669 393 174.845 578 236 249.744 567 447 202.343 553 450 336.013 665 285,ANGLE,3,567,447,20.2558,31,374958,10.7442
trial3,6,5,49,5064,374968,377824,211.531 687 413 3.72275 577 269 14.3579 727 384 362.44 496 339 147.886 710 310,ANGLE,2,577,269,266.277,268,379539,1.72275
trial3,6,5,50,5151,379549,381905,155.361 485 313 143.18 789 325 168.6 616 391 11.4972 673 217 141.465 678 361,ANGLE,4,673,217,258.503,268,384072,9.49722
trial3,6,5,51,5280,384079,387740,329.579 381 571 314.151 655 454 346.363 451 320 -2.95558 673 300 340.235 729 359,ANGLE,1,381,571,-59.5786,266,389551,34.4214
trial3,6,5,52,5365,389559,391990,316.558 574 431 314.022 801 265 0.211509 689 320 214.948 809 330 142.184 885 276,ANGLE,3,689,320,269.788,244,394800,25.7885
