7,5,3,33,3753,247809,250386,239.509 583 432 138.76 799 445 118.892 513 361 349.243 656 349 138.215 484 478 ,Click2,2,1,1,253164,1
7,5,3,34,3859,253166,255760,232.71 416 240 270.776 660 503 308.614 862 337 204.355 517 331 308.805 490 398 ,Click2,1,5,2,257264,0
7,5,3,34,3859,253166,255760,232.71 416 240 270.776 660 503 308.614 862 337 204.355 517 331 308.805 490 398 ,Click2,2,2,5,259389,0
7,5,3,35,3959,259390,261831,15.4939 565 286 167.722 677 397 78.2362 893 515 360.009 704 311 259.512 388 352 ,Click2,1,5,5,263355,1
7,5,3,35,3959,259390,261831,15.4939 565 286 167.722 677 397 78.2362 893 515 360.009 704 311 259.512 388 352 ,Click2,2,3,2,265323,0
7,5,3,36,4030,265325,267037,22.2293 717 356 170.691 510 410 213.549 768 474 86.3421 840 347 10.9744 453 271 ,Click2,1,1,4,268822,0
7,5,3,36,4030,265325,267037,22.2293 717 356 170.691 510 410 213.549 768 474 86.3421 840 347 10.9744 453 271 ,Click2,2,3,3,269843,1
7,5,3,37,4182,269844,273438,161.03 629 452 169.306 833 272 33.8657 528 335 222.645 769 405 175.591 626 553 ,Click2,1,1,1,274449,1
7,5,3,37,4182,269844,273438,161.03 629 452 169.306 833 272 33.8657 528 335 222.645 769 405 175.591 626 553 ,Click2,2,3,5,275912,0
7,5,3,38,4279,275914,278258,-2.89094 426 491 166.161 605 302 214.886 876 482 197.734 560 335 3.63453 458 341 ,Click2,1,1,1,279524,1
7,5,3,38,4279,275914,278258,-2.89094 426 491 166.161 605 302 214.886 876 482 197.734 560 335 3.63453 458 341 ,Click2,2,2,2,280576,1
7,5,3,39,4359,280577,282522,14.7396 612 509 161.976 417 329 232.818 702 422 133.798 407 414 19.3523 638 392 ,Click2,1,4,2,289847,0
7,5,3,39,4359,280577,282522,14.7396 612 509 161.976 417 329 232.818 702 422 133.798 407 414 19.3523 638 392 ,Click2,2,3,3,290346,1
7,6,5,40,4472,296600,299297,198.32 835 590 360.051 606 298 107.84 553 432 338.948 468 542 177.433 853 457 ,ANGLE,1,835,590,71.6802,87,301979,15.3198
7,6,5,41,4609,301984,305315,199.857 531 465 9.98698 591 441 327.035 509 360 327.896 765 401 128.846 470 471 ,ANGLE,3,509,360,-57.0347,-66,307027,8.96532
7,6,5,42,4730,307032,309921,3.89674 740 517 267.261 783 405 75.0403 685 335 312.888 674 458 282.885 374 483 ,ANGLE,3,685,335,194.96,182,312333,12.9597
7,6,5,43,4859,312337,315593,188.366 731 541 90.3136 788 372 174.762 833 347 120.791 893 276 76.3376 466 378 ,ANGLE,1,731,541,81.6339,88,317390,6.36608
7,6,5,44,4969,317393,320033,183.704 474 506 214.749 719 574 178.237 576 380 130.628 751 491 366.223 686 417 ,ANGLE,2,719,574,55.2511,51,321709,4.25109
7,6,5,45,5103,321713,325053,5.71482 555 526 218.618 467 363 318.902 554 286 174.888 626 413 249.476 883 325 ,ANGLE,5,883,325,20.524,51,327384,30.476
7,6,5,46,5184,327388,329341,208.986 594 516 6.04946 451 291 82.2129 617 466 179.65 435 399 165.069 728 289 ,ANGLE,3,617,466,187.787,196,331702,8.21288
7,6,5,47,5270,331706,333814,294.566 567 382 285.675 630 270 236.266 584 470 275.588 452 206 212.297 866 520 ,ANGLE,1,567,382,-24.5661,11,335742,35.5661
7,6,5,48,5382,335747,338457,138.576 404 464 33.3637 812 404 74.1724 556 438 32.0593 641 394 193.462 652 364 ,ANGLE,4,641,394,237.941,196,340785,41.9407
7,6,5,49,5523,340790,344184,10.8452 713 495 197.788 565 371 303.736 745 412 209.779 534 407 120.834 409 389 ,ANGLE,1,713,495,259.155,255,346383,4.15481
7,6,5,50,5683,346387,350327,196.441 726 494 334.875 715 373 155.143 747 262 37.1931 655 403 172.284 674 496 ,ANGLE,4,655,403,232.807,231,352417,1.80686
7,6,5,51,5784,352422,354902,176.068 485 463 151.946 736 348 153.675 524 360 122.045 597 583 174.834 439 560 ,ANGLE,4,597,583,147.955,134,357099,13.9548
7,6,5,52,5896,357103,359894,257.07 410 216 153.555 479 446 203.934 840 540 297.738 714 354 328.671 565 458 ,ANGLE,5,565,458,-58.6705,-42,361862,16.6705
7,6,5,53,6055,361868,365728,318.37 472 552 158.361 680 482 73.7368 739 429 212.138 596 285 140.132 824 301 ,ANGLE,3,739,429,196.263,219,367451,22.7368
7,6,5,54,6125,367455,369134,311.341 570 420 176.215 520 515 211.315 812 575 121.659 444 237 82.7697 742 429 ,ANGLE,4,444,237,148.341,139,371610,9.34051
7,7,5,55,6198,375496,377266,300.442 673 282 305.086 539 420 212.56 682 460 286.19 429 293 173.847 668 515 ,ANGLE,5,668,515,96.1529,54,379567,42.1529
7,7,3,56,6297,379571,381983,28.106 853 382 334.757 542 370 220.396 507 301 109.12 508 278 328.289 444 519 ,Click2,1,3,3,383411,1
7,7,3,56,6297,379571,381983,28.106 853 382 334.757 542 370 220.396 507 301 109.12 508 278 328.289 444 519 ,Click2,2,4,4,383902,1
7,7,5,57,6442,383903,387404,175.332 648 526 175.933 758 296 24.8204 574 329 366.963 462 582 175.994 502 377 ,ANGLE,1,648,526,94.6678,72,389170,22.6678
7,7,3,58,6592,389175,392889,66.449 858 363 149.821 424 421 343.672 681 394 227.659 780 540 5.24761 483 547 ,Click2,1,5,5,395418,1
7,7,3,58,6592,389175,392889,66.449 858 363 149.821 424 421 343.672 681 394 227.659 780 540 5.24761 483 547 ,Click2,2,4,2,396886,0
7,7,5,59,6691,396887,399267,200.891 663 363 40.3238 506 358 190.859 630 485 142.968 817 358 273.357 698 549 ,ANGLE,2,506,358,229.676,270,402962,40.3238
7,7,3,60,6854,402967,406982,4.79902 552 253 129.721 579 409 -4.23049 715 547 192.529 699 279 198.983 705 568 ,Click2,1,5,4,408399,0
7,7,3,60,6854,402967,406982,4.79902 552 253 129.721 579 409 -4.23049 715 547 192.529 699 279 198.983 705 568 ,Click2,2,1,5,408717,0
7,7,3,61,7009,408719,412520,159.842 780 340 22.5414 563 466 235.108 663 361 100.183 341 492 34.8326 472 345 ,Click2,1,5,5,414785,1
